Outlets Name,Latitude,Longitude,Company,City,links,State,state_district,county,postcode,suburb,Distance
Sri venkata kgs,17.39245333,78.50838667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3924533333,78.5083866667",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 81 Nallakunta,13.61649313
Santhosh kgs,17.39033833,78.51090833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3903383333,78.5109083333",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 82 Golnaka,13.6243265
Reddy kgs,17.390435,78.510775,Naturo,Hydrabad,"https://www.google.com/maps/search/17.390435,78.510775",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 82 Golnaka,13.62490779
Sri veerabadher k g,17.49612333,78.458325,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4961233333,78.458325",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.63456787
Janaki kgs,17.38348333,78.52034167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3834833333,78.5203416667",Telangana,Medchal Malkajgiri District,Uppal mandal,500013,Ward 83 Amberpet,13.6350176
Sri balaji stores,17.44293655,78.4698224,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4429365527,78.4698223975",Telangana,Medchal Malkajgiri District,Balanagar mandal,500016,Ward 149 Begumpet,13.63613686
Devaki kgs,17.38309333,78.52076,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3830933333,78.52076",Telangana,Medchal Malkajgiri District,Uppal mandal,500013,Ward 83 Amberpet,13.64503002
Manikanta pan shop,17.40043856,78.49900558,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40043856,78.49900558",Telangana,Hyderabad District,Himayatnagar mandal,500027,Ward 87 Ramnagar,13.64877995
Al madina bakers,17.44142907,78.47034501,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4414290674,78.4703450091",Telangana,Medchal Malkajgiri District,Balanagar mandal,500016,Ward 149 Begumpet,13.64986951
Sri Sai Balaji medical,17.50228833,78.45822667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5022883333,78.4582266667",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.65075464
Sri Uday Sai Mgh,17.40068243,78.49869492,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40068243,78.49869492",Telangana,Hyderabad District,Himayatnagar mandal,500027,Chikkadpally,13.65321244
Sree Shanti Stores,17.40066364,78.49869078,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40066364,78.49869078",Telangana,Hyderabad District,Himayatnagar mandal,500027,Chikkadpally,13.65484002
Sri Raghavendra kgs,17.38985667,78.51102333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3898566667,78.5110233333",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 82 Golnaka,13.6553025
Balaji Mahesh kgs,17.37377,78.53747167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.37377,78.5374716667",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Chaitanyapuri,13.65788093
Balayyaha kgs,17.3932974,78.5066787,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3932974,78.5066787",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 81 Nallakunta,13.66066817
Gayatri Mgh,17.40042941,78.49884353,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40042941,78.49884353",Telangana,Hyderabad District,Himayatnagar mandal,500027,Ward 87 Ramnagar,13.66079396
Gyanesh medical store,17.38292167,78.52068,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3829216667,78.52068",Telangana,Medchal Malkajgiri District,Uppal mandal,500013,Ward 83 Amberpet,13.66379345
Vijaya milk parlour,17.3737362,78.5373833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3737362,78.5373833",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Chaitanyapuri,13.66465221
Balaji Punam Chand k g,17.495915,78.45802167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.495915,78.4580216667",Andhra Pradesh,North Zone,Hyderabad,500009,Jeedimetla,13.66516995
Maheswara meadical,17.49587667,78.457945,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4958766667,78.457945",Andhra Pradesh,North Zone,Hyderabad,500009,Jeedimetla,13.67288958
Sai Ganesh kgs,17.39917643,78.49992388,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39917643,78.49992388",Telangana,Hyderabad District,Himayatnagar mandal,500027,Chikkadpally,13.67532062
Mahesh kgs,17.39467,78.50483833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39467,78.5048383333",Telangana,Hyderabad District,Amberpet mandal,500044,Nallakunta,13.67611643
Ram kgs,17.39315667,78.50660167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3931566667,78.5066016667",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 81 Nallakunta,13.67639527
Tirumala pan mahal,17.3736448,78.5371677,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3736448,78.5371677",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Ward 22 Chaitanyapuri,13.68199672
BangaloreL.J bakery,17.39577167,78.503465,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3957716667,78.503465",Telangana,Hyderabad District,Himayatnagar mandal,500044,Nallakunta,13.68436987
Santhosh kgs,17.39835729,78.50062168,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39835729,78.50062168",Telangana,Hyderabad District,Himayatnagar mandal,500027,Ward 87 Ramnagar,13.68647312
Heath care Mgh,17.39933515,78.49957857,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39933515,78.49957857",Telangana,Hyderabad District,Himayatnagar mandal,500027,Chikkadpally,13.68784277
Sri Lakshmi KGS,17.373545,78.53723333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.373545,78.5372333333",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Ward 22 Chaitanyapuri,13.6882988
Life care children's clinic,17.38971667,78.51064167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3897166667,78.5106416667",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 82 Golnaka,13.68976246
Balaji kgs,17.38924667,78.51124833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3892466667,78.5112483333",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 82 Golnaka,13.68985189
Sri bhulaxmi kgs,17.38764167,78.51334667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3876416667,78.5133466667",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 82 Golnaka,13.69181625
Sir Sai Ram k g,17.49584667,78.45774833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4958466667,78.4577483333",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.69259709
New nagneshi. K g,17.50243667,78.45778833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5024366667,78.4577883333",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.69505931
Sri santhosh medical store,17.38483,78.51724167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.38483,78.5172416667",Telangana,Hyderabad District,Amberpet mandal,500013,Ward 82 Golnaka,13.69513736
Jyothi KGS,17.4126638,78.48736882,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4126638006,78.4873688221",Telangana,Hyderabad District,Himayatnagar mandal,500080,Ward 90 Kavadiguda,13.69653298
Rakesh kgs,17.389105,78.51128167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.389105,78.5112816667",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 82 Golnaka,13.69905873
Laxmi narasimha kgs,17.389535,78.51072333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.389535,78.5107233333",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 82 Golnaka,13.6991051
Ramakrishna kgs,17.36847333,78.54947167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3684733333,78.5494716667",Telangana,Ranga Reddy District,Saroornagar mandal,500102,Ward 20 RK Puram,13.69933556
Cakes n Bakes,17.36853167,78.54930167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3685316667,78.5493016667",Telangana,Ranga Reddy District,Saroornagar mandal,500102,Ward 20 RK Puram,13.69944751
Clay Oven Bakery,17.39929203,78.49936237,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39929203,78.49936237",Telangana,Hyderabad District,Himayatnagar mandal,500027,Ward 87 Ramnagar,13.70596859
Rangarao traders,17.49520667,78.45762167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4952066667,78.4576216667",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.70632293
Sri venkatesh kgs,17.36841333,78.549415,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3684133333,78.549415",Telangana,Ranga Reddy District,Saroornagar mandal,500102,Ward 20 RK Puram,13.70686947
Poonam kgs,17.37387,78.536055,Naturo,Hydrabad,"https://www.google.com/maps/search/17.37387,78.536055",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Chaitanyapuri,13.70876265
Mallesh kgs,17.38277333,78.52001833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3827733333,78.5200183333",Telangana,Medchal Malkajgiri District,Uppal mandal,500013,Ward 83 Amberpet,13.71217269
Ranga Rao kgs,17.49523167,78.457555,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4952316667,78.457555",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.71294171
Sri sai dairy milk,17.36449333,78.562245,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3644933333,78.562245",Telangana,Medchal Malkajgiri District,Uppal mandal,500068,Ward 11 Nagole,13.71903441
Vijayalakshmi kgs,17.3931206,78.505975,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3931206,78.505975",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 81 Nallakunta,13.7195806
Nandini medical corner,17.4952282,78.4574641,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4952282,78.4574641",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.72203661
New banglore bakery,17.49528667,78.45745833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4952866667,78.4574583333",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.72250521
Sri venkataramana KGS,17.3739637,78.5355157,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3739637,78.5355157",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Chaitanyapuri,13.7234487
Sri Srinivasa kgs,17.373845,78.53554,Naturo,Hydrabad,"https://www.google.com/maps/search/17.373845,78.53554",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Chaitanyapuri,13.73311443
Sh kgs,17.44270538,78.46884163,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4427053798,78.468841631",Telangana,Medchal Malkajgiri District,Balanagar mandal,500133,Ward 149 Begumpet,13.73523864
Take and Go  Bakery,17.40158594,78.49662835,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40158594,78.49662835",Telangana,Hyderabad District,Himayatnagar mandal,500027,Chikkadpally,13.73581265
Bhavani kgs,17.39795321,78.50029126,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39795321,78.50029126",Telangana,Hyderabad District,Himayatnagar mandal,500027,Ward 87 Ramnagar,13.73853579
Sri Vaishnavi kgs,17.40215249,78.4959869,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40215249,78.4959869",Telangana,Hyderabad District,Himayatnagar mandal,500020,Chikkadpally,13.74217359
Narmul Mother dairy parlour,17.39896505,78.49914847,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39896505,78.49914847",Telangana,Hyderabad District,Himayatnagar mandal,500027,Ward 87 Ramnagar,13.74434369
Satya Sai KGS,17.36743667,78.55063333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3674366667,78.5506333333",Telangana,Ranga Reddy District,Saroornagar mandal,500102,Ward 20 RK Puram,13.75963281
AG food products,17.40212302,78.49576005,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40212302,78.49576005",Telangana,Hyderabad District,Himayatnagar mandal,500027,Chikkadpally,13.76052012
Gow Mahalaxmi Dairy parlour,17.40207752,78.49578913,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40207752,78.49578913",Telangana,Hyderabad District,Himayatnagar mandal,500027,Chikkadpally,13.76159467
Merit Chef Bakery,17.40196924,78.4957672,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40196924,78.4957672",Telangana,Hyderabad District,Himayatnagar mandal,500027,Chikkadpally,13.7707033
Maa tara oil kgs,17.36734833,78.550545,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3673483333,78.550545",Telangana,Ranga Reddy District,Saroornagar mandal,500102,Ward 20 RK Puram,13.77082981
Sri sai foods,17.3741364,78.5340038,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3741364,78.5340038",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Chaitanyapuri,13.77377545
Sri Venkateshwara kgs,17.390045,78.50876,Naturo,Hydrabad,"https://www.google.com/maps/search/17.390045,78.50876",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 82 Golnaka,13.78035764
Sri Navya KGS,17.37401333,78.53397667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3740133333,78.5339766667",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Chaitanyapuri,13.7860199
Venkat kgs,17.38718167,78.51215167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3871816667,78.5121516667",Telangana,Hyderabad District,Amberpet mandal,500027,Ward 82 Golnaka,13.79996647
Sri Sai Ram kgs,17.39228333,78.50569833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3922833333,78.5056983333",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 81 Nallakunta,13.80138699
Mahaveer kgs,17.3742346,78.5331815,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3742346,78.5331815",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Chaitanyapuri,13.80139243
Sri Laxmi traders,17.374315,78.53291167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.374315,78.5329116667",Telangana,Medchal Malkajgiri District,Uppal mandal,500035,Chaitanyapuri,13.80624173
Sridhar kgs,17.39783713,78.49933183,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39783713,78.49933183",Telangana,Hyderabad District,Himayatnagar mandal,500027,Ward 87 Ramnagar,13.81301267
Sri sai vajra kgs,17.41149461,78.48679575,Naturo,Hydrabad,"https://www.google.com/maps/search/17.411494609,78.4867957514",Telangana,Hyderabad District,Himayatnagar mandal,500029,Ward 90 Kavadiguda,13.81421255
Mahalaxmi stores,17.44038548,78.46900038,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4403854785,78.4690003842",Telangana,Medchal Malkajgiri District,Balanagar mandal,500133,Ward 149 Begumpet,13.81548467
Kirthi kgs,17.39779332,78.49928626,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39779332,78.49928626",Telangana,Hyderabad District,Himayatnagar mandal,500027,Ward 87 Ramnagar,13.81932806
Dvr traders,17.3828317,78.517905,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3828317,78.517905",Telangana,Medchal Malkajgiri District,Uppal mandal,500013,Ward 83 Amberpet,13.82349305
Pabuji KGS,17.43980956,78.46910315,Naturo,Hydrabad,"https://www.google.com/maps/search/17.439809558,78.4691031463",Telangana,Medchal Malkajgiri District,Balanagar mandal,500133,Ward 149 Begumpet,13.83018694
Maa tarini vegetables,17.44056502,78.46875672,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4405650189,78.4687567223",Telangana,Medchal Malkajgiri District,Balanagar mandal,500016,Ward 149 Begumpet,13.83021106
Sir Sai Ganesh k g,17.49452667,78.45638167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4945266667,78.4563816667",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.83174268
Mahadev enterprises,17.38165833,78.51951333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3816583333,78.5195133333",Telangana,Medchal Malkajgiri District,Uppal mandal,500013,Ward 83 Amberpet,13.83320723
Sri Venkateshwara kgs,17.39953671,78.49726791,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39953671,78.49726791",Telangana,Hyderabad District,Himayatnagar mandal,500027,Chikkadpally,13.835026
Nandi eshwara k g,17.49434167,78.45627667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4943416667,78.4562766667",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.84268946
Aruna milk parlour,17.39063667,78.507025,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3906366667,78.507025",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 81 Nallakunta,13.84331988
Sri appna bazar,17.49555167,78.45624167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4955516667,78.4562416667",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.84369543
Durgae medical,17.49553167,78.456225,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4955316667,78.456225",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.84539482
Balaji ghanshyam,17.4943546,78.4562241,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4943546,78.4562241",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.8479126
Mallesh kgs,17.391175,78.50629333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.391175,78.5062933333",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 81 Nallakunta,13.84826288
Sri Laxmi narasimha KGS,17.37118,78.53855667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.37118,78.5385566667",Telangana,Ranga Reddy District,Saroornagar mandal,500035,Ward 22 Chaitanyapuri,13.84919775
Aswini medical,17.49544167,78.45616833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4954416667,78.4561683333",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.85121131
Shyam kjs,17.49408,78.45619333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.49408,78.4561933333",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.85169874
Prasanna stationary,17.391135,78.50626,Naturo,Hydrabad,"https://www.google.com/maps/search/17.391135,78.50626",Telangana,Hyderabad District,Amberpet mandal,500044,Ward 81 Nallakunta,13.85346949
Kamala kgs,17.4110427,78.48665485,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4110426987,78.4866548516",Telangana,Hyderabad District,Himayatnagar mandal,500029,Ward 90 Kavadiguda,13.85347282
Balaji kjs,17.49404833,78.456165,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4940483333,78.456165",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500009,Ward 131 Quthbullapur,13.85461609
Sri sai KGS,17.3656466,78.5527731,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3656466,78.5527731",Telangana,Ranga Reddy District,Saroornagar mandal,500102,Ward 20 RK Puram,13.86320048
